"Estimate"	"Std..Error"	"t.value"	"taxon"	"stat"	"fstat"	"df1"	"df2"	"pval"	"adjP"
"235"	0.322279958288041	0.0821942381539645	3.92095559891136	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Ruminococcus"	"uses.amp34"	15.3738928086343	1	123762	8.82459955753264e-05	0.00983312522125066
"236"	0.73735616467187	0.706742417384131	1.04331669719365	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Ruminococcus"	"uses.amp35"	1.08850973064308	1	123762	0.29680367824847	0.771527616309936
"237"	-0.112464605357363	0.0700661666425703	-1.60511999937261	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Ruminococcus"	"uses.amp4"	2.57641021238592	1	123762	0.108469950249336	0.559809474256788
"238"	-0.455904716397728	0.288867707081374	-1.57824743029964	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Ruminococcus"	"uses.amp45"	2.49086495124742	1	123762	0.114511333493857	0.572556667469285
"239"	0.204999295207265	0.703255167262517	0.291500588620263	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Ruminococcus"	"uses.amp56"	0.0849725931659596	1	123762	0.770668982298394	0.935101376249104
"240"	-0.214186562069292	0.407266563432152	-0.525912464466221	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Ruminococcus"	"uses.amp6"	0.276583920280934	1	123762	0.598949970491866	0.908549138940204
"241"	-0.173240028172954	0.0755452737742977	-2.29319478926681	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia"	"uses.beating"	5.25874234152044	1	123762	0.0218384614308121	0.249864160926525
"242"	0.125103315311751	0.144964498911669	0.862992775824239	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia"	"uses.amp12"	0.744756531124825	1	123762	0.388143111203253	0.811368409793218
"243"	-0.0683512788732878	0.785283428063108	-0.0870402665211914	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia"	"uses.amp13"	0.00757600799608004	1	123762	0.930639646301635	0.970917531255666
"244"	-0.638185173632257	0.713733972540153	-0.894149918856993	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia"	"uses.amp14"	0.799504077391967	1	123762	0.371243422375165	0.797713138987957
"245"	-0.0357568627159531	0.715513288906376	-0.0499737227391061	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia"	"uses.amp2"	0.00249737296440505	1	123762	0.960143409010912	0.981535857180224
"246"	0.108639479390864	0.168099762873737	0.646279789653629	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia"	"uses.amp3"	0.417677566514739	1	123762	0.518099372456767	0.875237703961634
"247"	0.235067335442898	0.0842249113852249	2.79094785113819	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia"	"uses.amp34"	7.7893899077729	1	123762	0.0052561984781985	0.108295470391513
"248"	-0.185596168430751	0.718218065970114	-0.258412002182182	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia"	"uses.amp35"	0.0667767628718038	1	123762	0.796089384400164	0.941119261891404
"249"	-0.0933171660881959	0.0711915263756544	-1.31079035439965	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia"	"uses.amp4"	1.71817135318715	1	123762	0.189931034446917	0.682854588951939
"250"	-0.507989191677335	0.293020961653449	-1.73362748115654	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia"	"uses.amp45"	3.00546424342116	1	123762	0.0829866916055226	0.485329985207899
"251"	-0.564525911056994	0.713376743956322	-0.791343306099643	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia"	"uses.amp56"	0.626224228108712	1	123762	0.428745200302573	0.829829419940464
"252"	-0.415214433386341	0.413021085057983	-1.00531049965173	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia"	"uses.amp6"	1.01064920071001	1	123762	0.314749326329438	0.772438336724487
"253"	-0.102696245785808	0.0773671161234927	-1.32738883044167	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Coprococcus"	"uses.beating"	1.76196110718131	1	123762	0.184382541119851	0.678388594686246
"254"	-0.262150267486197	0.147414522628402	-1.77832049931075	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Coprococcus"	"uses.amp12"	3.16242379826884	1	123762	0.0753536857943166	0.466269017668448
"255"	-0.407285273108783	0.796422605980527	-0.511393411048834	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Coprococcus"	"uses.amp13"	0.261523220864162	1	123762	0.609076520077659	0.911068614806872
"256"	-0.780496388908628	0.727717012042925	-1.07252733685246	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Coprococcus"	"uses.amp14"	1.15031488829583	1	123762	0.283485333473205	0.768290280129154
"257"	0.129320835313832	0.729753681095742	0.177211624502741	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Coprococcus"	"uses.amp2"	0.0314039598589004	1	123762	0.8593424551391	0.954044940768578
"258"	-0.25529265972904	0.171056960044543	-1.49244239850025	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Coprococcus"	"uses.amp3"	2.22738431284119	1	123762	0.135585756095211	0.584292208587097
"259"	0.325465208132772	0.0851810692592277	3.82086314439537	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Coprococcus"	"uses.amp34"	14.5989951681988	1	123762	0.000133050372388067	0.0129724113078365
"260"	-0.22872888944485	0.732332514447279	-0.312329283395918	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Coprococcus"	"uses.amp35"	0.0975495812666078	1	123762	0.754790813639856	0.932576739711316
"261"	0.0169660541958771	0.0727665720788911	0.233157254920337	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Coprococcus"	"uses.amp4"	0.0543623055219869	1	123762	0.815639682368711	0.943068831518871
"262"	-0.489109444005706	0.298977446713265	-1.63594093595558	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Coprococcus"	"uses.amp45"	2.6763027459352	1	123762	0.101854492289205	0.544154136887532
"263"	0.287723491150367	0.728137335010636	0.395150031890844	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Coprococcus"	"uses.amp56"	0.156143547703335	1	123762	0.692732847896746	0.922192655761694
"264"	0.174139122460783	0.421744951721513	0.412901498286982	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Coprococcus"	"uses.amp6"	0.170487647287634	1	123762	0.67967949859709	0.922192655761694
"265"	-0.0678097742228669	0.0497003407273748	-1.3643724214051	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG.352"	"uses.beating"	1.86151210429082	1	123762	0.172452863992486	0.672566169570697
"266"	-0.324934563837674	0.093794669221763	-3.46431803143755	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG.352"	"uses.amp12"	12.0014994229433	1	123762	0.000531757474627469	0.0289493324050504
"267"	-0.379026428557676	0.61157250287849	-0.619757145348608	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG.352"	"uses.amp13"	0.384098919210656	1	123762	0.535418827657697	0.884802299942804
"268"	-0.197301798706303	0.465653302929988	-0.423709651504326	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG.352"	"uses.amp14"	0.179529868777917	1	123762	0.671778311872653	0.922192655761694
"269"	-0.304025669890578	0.467911955628197	-0.649749736534104	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG.352"	"uses.amp2"	0.422174720126137	1	123762	0.515855097039565	0.874710816719263
"270"	0.200097629207703	0.109915301856483	1.82047108844746	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG.352"	"uses.amp3"	3.31411498387309	1	123762	0.0686897090984883	0.439163713908368
"271"	0.166924943249501	0.0550266767789084	3.03352760916652	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG.352"	"uses.amp34"	9.20228975557556	1	123762	0.00241762677920387	0.0700303274414991
"272"	0.611360707279277	0.473427166555032	1.29135113163856	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG.352"	"uses.amp35"	1.66758774518419	1	123762	0.19658435966388	0.687604486716709
"273"	-0.053566172404442	0.0466269619252658	-1.14882398922534	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG.352"	"uses.amp4"	1.31979655821963	1	123762	0.250630785649808	0.768290280129154
"274"	-0.289740558267451	0.192137251194718	-1.50798742287522	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG.352"	"uses.amp45"	2.27402606754985	1	123762	0.131560298545695	0.584292208587097
"275"	0.039090857131179	0.464594062944484	0.0841398120402802	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG.352"	"uses.amp56"	0.00707950797017369	1	123762	0.932945407511351	0.970917531255666
"276"	-0.404265860562669	0.26884195863761	-1.50373052856532	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG.352"	"uses.amp6"	2.26120550253934	1	123762	0.13265331694413	0.584292208587097
"277"	-0.0630101887163409	0.0574824032534316	-1.09616482871355	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae..Ruminococcus..gnavus.group"	"uses.beating"	1.2015773317086	1	123762	0.273008781247899	0.768290280129154
"278"	-0.0126499464128837	0.10994557396969	-0.115056440711029	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae..Ruminococcus..gnavus.group"	"uses.amp12"	0.0132379845490906	1	123762	0.90840057247234	0.966309082589854
"279"	-0.313122640999238	0.657435304080416	-0.476279017959366	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae..Ruminococcus..gnavus.group"	"uses.amp13"	0.226841702948339	1	123762	0.633876452263993	0.917864349337355
"280"	-0.0573898499498822	0.539453740054714	-0.106385118294038	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae..Ruminococcus..gnavus.group"	"uses.amp14"	0.0113177933944366	1	123762	0.91527697237539	0.966309082589854
"281"	0.543326484530827	0.540643871626109	1.00496188534728	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae..Ruminococcus..gnavus.group"	"uses.amp2"	1.00994839100076	1	123762	0.314917168049214	0.772438336724487
"282"	0.237209211246156	0.126913972012427	1.86905513620619	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae..Ruminococcus..gnavus.group"	"uses.amp3"	3.49336710217873	1	123762	0.0616175038716623	0.405528733053635
"283"	0.0162160497290158	0.0643736229649087	0.251905190078481	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae..Ruminococcus..gnavus.group"	"uses.amp34"	0.0634562247884754	1	123762	0.801114766109416	0.941119261891404
"284"	-0.588541206964442	0.545397800298234	-1.07910447501368	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae..Ruminococcus..gnavus.group"	"uses.amp35"	1.16446646799455	1	123762	0.280543259604568	0.768290280129154
"285"	-0.0568232813136106	0.0539343843656446	-1.0535631764772	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae..Ruminococcus..gnavus.group"	"uses.amp4"	1.10999536682872	1	123762	0.29208501253012	0.769683478964507
"286"	-0.358324648967119	0.22195833046305	-1.61437801509671	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae..Ruminococcus..gnavus.group"	"uses.amp45"	2.6062163756276	1	123762	0.10644800667748	0.559809474256788
"287"	-0.297517731374784	0.538347104631187	-0.552650378938341	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae..Ruminococcus..gnavus.group"	"uses.amp56"	0.305422441340692	1	123762	0.580503835770402	0.905585983801828
"288"	0.0493033272649362	0.312270175719036	0.157886763125585	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae..Ruminococcus..gnavus.group"	"uses.amp6"	0.0249282299702745	1	123762	0.87454628631199	0.955386699332426
"289"	0.0444968057947321	0.0620645149039366	0.716944390262362	"Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Peptostreptococcaceae.Intestinibacter"	"uses.beating"	0.51400925872867	1	123762	0.473409763257924	0.847222590891493
"290"	-0.00913323926573972	0.118564356730375	-0.0770319134485708	"Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Peptostreptococcaceae.Intestinibacter"	"uses.amp12"	0.0059339156895481	1	123762	0.938598281647799	0.971345821837049
"291"	-0.727418908889918	0.690054361445268	-1.05414725206054	"Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Peptostreptococcaceae.Intestinibacter"	"uses.amp13"	1.11122642902678	1	123762	0.291817563334524	0.769683478964507
"292"	-0.42928397452993	0.581905736159965	-0.737720816025639	"Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Peptostreptococcaceae.Intestinibacter"	"uses.amp14"	0.544232002397534	1	123762	0.460685518700581	0.835774302554068
"293"	-0.136606204319146	0.583955387798066	-0.233932603711817	"Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Peptostreptococcaceae.Intestinibacter"	"uses.amp2"	0.0547244630793902	1	123762	0.815037688202881	0.943068831518871
"294"	-0.105927665004561	0.137335397298788	-0.771306357195762	"Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Peptostreptococcaceae.Intestinibacter"	"uses.amp3"	0.594913496650596	1	123762	0.440526837690322	0.829978099996259
"295"	0.0685387982535766	0.0693650177043941	0.988088816551038	"Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Peptostreptococcaceae.Intestinibacter"	"uses.amp34"	0.976319509393231	1	123762	0.323111084037374	0.774540096290252
"296"	-0.569742056705895	0.587699122925755	-0.969445136942754	"Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Peptostreptococcaceae.Intestinibacter"	"uses.amp35"	0.939823873541956	1	123762	0.332325035500781	0.780725545946548
"297"	0.108351114816979	0.0580271246196145	1.86724942046076	"Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Peptostreptococcaceae.Intestinibacter"	"uses.amp4"	3.48662039821103	1	123762	0.0618691272222853	0.405528733053635
"298"	-0.291772189696146	0.239731393450247	-1.21707960520698	"Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Peptostreptococcaceae.Intestinibacter"	"uses.amp45"	1.48128276541078	1	123762	0.223576250328453	0.72671079176755
"299"	-0.450239027940261	0.581047214930839	-0.774875115774975	"Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Peptostreptococcaceae.Intestinibacter"	"uses.amp56"	0.600431445047281	1	123762	0.438414937986895	0.829978099996259
"300"	-0.306883712670672	0.336720018915828	-0.911391350175071	"Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Peptostreptococcaceae.Intestinibacter"	"uses.amp6"	0.830634193173938	1	123762	0.362090984660457	0.797713138987957
"301"	-0.153490728993736	0.0746568241337832	-2.05595042080392	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group"	"uses.beating"	4.22693213280382	1	123762	0.03978938796047	0.337344810969202
"302"	0.0412166503053221	0.143213096976244	0.287799448343464	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group"	"uses.amp12"	0.0828285224668023	1	123762	0.773500741567081	0.935101376249104
"303"	0.0412166503053221	0.143213096976244	0.287799448343464	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group"	"uses.amp13"	0.0828285224668023	1	123762	0.773500741567081	0.935101376249104
"304"	-0.778466325362167	0.704148919310941	-1.10554217156784	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group"	"uses.amp14"	1.22222349311494	1	123762	0.268926880681302	0.768290280129154
"305"	-0.778466325362167	0.704148919310941	-1.10554217156784	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group"	"uses.amp2"	1.22222349311494	1	123762	0.268926880681302	0.768290280129154
"306"	-0.0427339336008852	0.166001350153765	-0.257431241139312	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group"	"uses.amp3"	0.0662708439145265	1	123762	0.796846316379099	0.941119261891404
"307"	0.251686439387559	0.0829904047392026	3.03271733857045	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group"	"uses.amp34"	9.19737445566583	1	123762	0.00242412671912881	0.0700303274414991
"308"	-0.22405304165718	0.708894338253976	-0.316059854856548	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group"	"uses.amp35"	0.0998938318519422	1	123762	0.751957610167583	0.932576739711316
"309"	0.0333538560267299	0.0704114678038642	0.473699200812562	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group"	"uses.amp4"	0.22439093285046	1	123762	0.635715258911385	0.917864349337355
"310"	-0.497711172958738	0.289252412733998	-1.72068114576608	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group"	"uses.amp45"	2.96074360539486	1	123762	0.0853111990272377	0.4857133959215
"311"	0.520755152833422	0.704244368348601	0.739452349550984	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group"	"uses.amp56"	0.546789777256471	1	123762	0.459633766701312	0.835774302554068
"312"	-0.0484930522612556	0.408204344969505	-0.118796021793639	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group"	"uses.amp6"	0.0141124947939948	1	123762	0.905437153318774	0.966309082589854
"313"	-0.117777322414746	0.075872773809479	-1.55230020600659	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides"	"uses.beating"	2.40963592956811	1	123762	0.120592965658902	0.583215771181219
"314"	0.266516155602467	0.144646200722187	1.84253823655105	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides"	"uses.amp12"	3.39494715315265	1	123762	0.0653988491950828	0.423829396279272
"315"	0.202296890877476	0.779004514655482	0.259686416537577	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides"	"uses.amp13"	0.0674370349341277	1	123762	0.795106103262677	0.941119261891404
"316"	-0.0247635028508615	0.715425242561509	-0.034613683411838	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides"	"uses.amp14"	0.00119810707933495	1	123762	0.972387846075209	0.987581406170134
"317"	-0.672331018347894	0.715583526801747	-0.939556310571922	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides"	"uses.amp2"	0.882766060735523	1	123762	0.347447029008643	0.788842948774129
"318"	0.235589880035809	0.167952374441139	1.40271836477295	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides"	"uses.amp3"	1.9676188108713	1	123762	0.160703347206795	0.638546494754991
"319"	0.0854479761413721	0.0850060532594416	1.00519872250252	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides"	"uses.amp34"	1.0104244717207	1	123762	0.314803135469424	0.772438336724487
"320"	0.688324695352195	0.718027071770423	0.958633347423807	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides"	"uses.amp35"	0.918977894792974	1	123762	0.337745359565044	0.78405172756171
"321"	-0.143454689619899	0.0710710436139695	-2.01846887741075	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides"	"uses.amp4"	4.07421660907582	1	123762	0.0435446050034524	0.339647919026929
"322"	-0.768987708026858	0.291944055946769	-2.63402419868781	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides"	"uses.amp45"	6.93808347927296	1	123762	0.00843899707139036	0.134726175653124
"323"	0.334300016730378	0.714770218346265	0.467702777969449	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides"	"uses.amp56"	0.218745888520339	1	123762	0.639997977760584	0.917864349337355
"324"	-0.0690204420513979	0.414094688135379	-0.166677921811045	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides"	"uses.amp6"	0.0277815296192488	1	123762	0.867623750639155	0.954946230720522
"325"	-0.118800660215475	0.0773869619212491	-1.53515084797319	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Fusicatenibacter"	"uses.beating"	2.35668812603281	1	123762	0.124749334875599	0.584292208587097
"326"	0.0236518903859277	0.148131399336194	0.159668311323031	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Fusicatenibacter"	"uses.amp12"	0.0254939696407484	1	123762	0.873142625057415	0.955191090525644
"327"	-0.671724991987164	0.799176394160855	-0.840521563068043	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Fusicatenibacter"	"uses.amp13"	0.706476497982346	1	123762	0.400617640425166	0.811640933848388
"328"	-0.699943195044825	0.728599784570443	-0.960668956905453	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Fusicatenibacter"	"uses.amp14"	0.922884844761811	1	123762	0.336720521399309	0.784005990123765
"329"	0.157119729759547	0.730453564707759	0.215098860969222	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Fusicatenibacter"	"uses.amp2"	0.0462675199902567	1	123762	0.829690596363265	0.947523667881913
"330"	0.0457425187572621	0.171687158812762	0.266429470168749	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Fusicatenibacter"	"uses.amp3"	0.0709846625744003	1	123762	0.789908915125087	0.941119261891404
"331"	0.248295559858698	0.085924532906933	2.88969344910647	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Fusicatenibacter"	"uses.amp34"	8.35032822980886	1	123762	0.00385684611773855	0.103735861097796
"332"	-0.0802916554886755	0.733219755227483	-0.109505581261602	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Fusicatenibacter"	"uses.amp35"	0.0119914723274414	1	123762	0.912801672728517	0.966309082589854
"333"	-0.102112156214295	0.0726620638514041	-1.40530217285208	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Fusicatenibacter"	"uses.amp4"	1.97487419702278	1	123762	0.159933952619829	0.638546494754991
"334"	-0.626528449561721	0.298637483805202	-2.09795649755206	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Fusicatenibacter"	"uses.amp45"	4.40142146562089	1	123762	0.035911010723659	0.314876913668988
"335"	0.739684648146683	0.727989141146698	1.01606549650117	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Fusicatenibacter"	"uses.amp56"	1.03238909318018	1	123762	0.309600184493602	0.771527616309936
"336"	0.346225606469992	0.42187106269279	0.82069057844367	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Fusicatenibacter"	"uses.amp6"	0.673533025546206	1	123762	0.41182411941922	0.817910772009729
"337"	-0.0813141758739814	0.0764670023176603	-1.06338908822638	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Anaerostipes"	"uses.beating"	1.13079635295894	1	123762	0.287607613913328	0.769683478964507
"338"	0.0583156916697311	0.14612297558415	0.399086395801925	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Anaerostipes"	"uses.amp12"	0.159269951314171	1	123762	0.68983023453396	0.922192655761694
"339"	-0.259736294833712	0.791039589973943	-0.3283480348212	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Anaerostipes"	"uses.amp13"	0.107812431970944	1	123762	0.742649084468504	0.928113876236257
"340"	-0.902791710984862	0.718195167123446	-1.25702838491767	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Anaerostipes"	"uses.amp14"	1.58012036048873	1	123762	0.208745729629017	0.704855710435642
"341"	0.675093162261015	0.719901359320888	0.937757865741297	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Anaerostipes"	"uses.amp2"	0.879389814759673	1	123762	0.348370688643067	0.788842948774129
"342"	0.675093162261015	0.719901359320888	0.937757865741297	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Anaerostipes"	"uses.amp3"	0.879389814759673	1	123762	0.348370688643067	0.788842948774129
"343"	0.113955431077618	0.0854557974492523	1.33350146483965	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Anaerostipes"	"uses.amp34"	1.77822615672949	1	123762	0.182369749345805	0.678388594686246
"344"	0.608808498290283	0.722849255971234	0.842234384639819	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Anaerostipes"	"uses.amp35"	0.709358758669614	1	123762	0.399658398195967	0.811640933848388
"345"	0.608808498290283	0.722849255971234	0.842234384639819	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Anaerostipes"	"uses.amp4"	0.709358758669614	1	123762	0.399658398195967	0.811640933848388
"346"	-0.732043753396988	0.293981975323471	-2.49009740339187	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Anaerostipes"	"uses.amp45"	6.20058507837894	1	123762	0.0127721105591624	0.181131749748121
"347"	0.406392046580953	0.71881608323484	0.565363040782413	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Anaerostipes"	"uses.amp56"	0.319635367882737	1	123762	0.571827882783949	0.898840859752363
"348"	0.059844182625747	0.41653103412905	0.143672806399357	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Anaerostipes"	"uses.amp6"	0.0206418752986671	1	123762	0.885759079640736	0.960042990881051
"349"	0.00762324021129093	0.0539116145357085	0.141402558186078	"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Veillonellaceae.Megasphaera"	"uses.beating"	0.0199946834615672	1	123762	0.887552163584193	0.960181258801207
"350"	-0.0469491572486519	0.102958053986963	-0.456002764529686	"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Veillonellaceae.Megasphaera"	"uses.amp12"	0.207938521258716	1	123762	0.648388790365234	0.917864349337355
"351"	-0.0126539024267502	0.643577480756236	-0.0196618166500811	"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Veillonellaceae.Megasphaera"	"uses.amp13"	0.000386587033981405	1	123762	0.984313182481825	0.989882877143035
"352"	-0.452523313738766	0.503939600651608	-0.897971330599225	"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Veillonellaceae.Megasphaera"	"uses.amp14"	0.806352510578142	1	123762	0.369202580993786	0.797713138987957
